Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
30,DeAndre Hopkins,WR,27.129,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,7.50,16.5,16.5,12.0,0,0,0,0,0,0,0,0,9,55,0,0,"","","",""
31,Allen Lazard,WR,23.307,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,12.50,16.5,16.5,14.5,0,0,0,0,0,0,0,0,4,65,1,0,"","","",""
32,Odell Beckham,WR,26.342,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,10.10,16.1,19.1,13.1,0,0,0,0,0,0,0,0,6,101,0,0,"","","",""
33,Jamison Crowder,WR,26.118,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,9.80,15.8,15.8,12.8,0,0,0,0,0,0,0,0,6,98,0,0,"","","",""
34,D.J. Moore,WR,22.182,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,8.60,15.6,15.6,12.1,0,0,0,0,0,1,13,0,7,73,0,0,"","","",""
35,Adrian Peterson,RB,34.206,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,13.60,15.6,18.6,14.6,0,0,0,0,0,23,118,0,2,18,0,0,"","","",""
36,Phillip Lindsay,RB,25.081,2019-10-13,NFL,DEN,"",TEN,W 16-0,6,6,Sun,13.50,15.5,15.5,14.5,0,0,0,0,0,15,70,1,2,5,0,0,"","","",""
37,Mark Ingram,RB,29.296,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,13.40,15.4,15.4,14.4,0,0,0,0,0,13,52,1,2,22,0,0,"","","",""
38,Calvin Ridley,WR,24.297,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,10.80,14.8,14.8,12.8,0,0,0,0,0,0,0,0,4,48,1,0,"","","",""
39,Chase Edmonds,RB,23.183,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,12.70,14.7,14.7,13.7,0,0,0,0,0,5,34,0,2,33,1,0,"","","",""
40,Tevin Coleman,RB,26.180,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,12.10,14.1,14.1,13.1,0,0,0,0,0,18,45,1,2,16,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
41,Kerryon Johnson,RB,22.106,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,12.10,14.1,14.1,13.1,0,0,0,0,0,13,34,1,2,27,0,0,"","","",""
42,Auden Tate,WR,22.252,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,9.10,14.1,14.1,11.6,0,0,0,0,0,0,0,0,5,91,0,0,"","","",""
43,Mark Andrews,TE,23.037,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,7.90,13.9,14.9,10.9,0,0,0,0,0,0,0,0,6,99,0,1,"","","",""
44,Ricky Seals-Jones,TE,24.212,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,10.70,13.7,13.7,12.2,0,0,0,0,0,0,0,0,3,47,1,0,"","","",""
45,Alvin Kamara,RB,24.080,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,6.60,13.6,13.6,10.1,0,0,0,0,0,11,31,0,7,35,0,1,"","","",""
46,James White,RB,27.249,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,4.50,13.5,13.5,9.0,0,0,0,0,0,2,-1,0,9,46,0,0,"","","",""
47,Dalvin Cook,RB,24.064,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,11.40,13.4,13.4,12.4,0,0,0,0,0,16,41,1,2,13,0,0,"","","",""
48,Duke Johnson,RB,26.020,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,11.40,13.4,13.4,12.4,0,0,0,0,0,5,34,0,2,20,1,0,"","","",""
49,Sony Michel,RB,24.235,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,11.30,13.3,13.3,12.3,0,0,0,0,0,22,86,0,2,27,0,0,"","","",""
50,Kenyan Drake,RB,25.260,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,7.00,13.0,13.0,10.0,0,0,0,0,0,10,40,0,6,30,0,0,"","","",""
51,Darren Fells,TE,33.174,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,6.90,12.9,12.9,9.9,0,0,0,0,0,0,0,0,6,69,0,0,"","","",""
52,Larry Fitzgerald,WR,36.043,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,6.90,12.9,12.9,9.9,0,0,0,0,0,0,0,0,6,69,0,0,"","","",""
53,Tyler Lockett,WR,27.015,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,7.80,12.8,12.8,10.3,0,0,0,0,0,1,3,0,5,75,0,0,"","","",""
54,Cameron Brate,TE,28.102,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,10.70,12.7,12.7,11.7,0,0,0,0,0,0,0,0,2,47,1,0,"","","",""
55,Jared Cook,TE,32.189,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,9.70,12.7,12.7,11.2,0,0,0,0,0,0,0,0,3,37,1,0,"","","",""
56,Royce Freeman,RB,23.231,2019-10-13,NFL,DEN,"",TEN,W 16-0,6,6,Sun,7.60,12.6,12.6,10.1,0,0,0,0,0,11,34,0,5,42,0,0,"","","",""
57,Brandon Bolden,RB,29.257,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,10.50,12.5,12.5,11.5,0,0,0,0,0,3,23,1,2,22,0,0,"","","",""
58,Mark Walton,RB,22.198,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,7.50,12.5,12.5,10.0,0,0,0,0,0,6,32,0,5,43,0,0,"","","",""
59,Maxx Williams,TE,25.184,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,9.40,12.4,12.4,10.9,0,0,0,0,0,0,0,0,3,34,1,0,"","","",""
60,Le'Veon Bell,RB,27.237,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,11.30,12.3,12.3,11.8,0,0,0,0,0,14,50,1,1,3,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
61,Mike Williams,WR,25.009,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,7.20,12.2,12.2,9.7,0,0,0,0,0,0,0,0,5,72,0,0,"","","",""
62,Ryan Griffin,TE,29.275,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,8.80,11.8,11.8,10.3,0,0,0,0,0,0,0,0,3,28,1,0,"","","",""
63,DeVante Parker,WR,26.266,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,8.80,11.8,11.8,10.3,0,0,0,0,0,0,0,0,3,28,1,0,"","","",""
64,Courtland Sutton,WR,24.003,2019-10-13,NFL,DEN,"",TEN,W 16-0,6,6,Sun,7.60,11.6,11.6,9.6,0,0,0,0,0,0,0,0,4,76,0,1,"","","",""
65,Dare Ogunbowale,RB,25.162,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,8.50,11.5,11.5,10.0,0,0,0,0,0,1,3,1,3,22,0,0,"","","",""
66,Tavon Austin,WR,29.212,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,6.40,11.4,11.4,8.9,0,0,0,0,0,0,0,0,5,64,0,0,"","","",""
67,D.K. Metcalf,WR,21.303,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,7.30,11.3,11.3,9.3,0,0,0,0,0,1,4,0,4,69,0,0,"","","",""
68,Latavius Murray,RB,29.268,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,7.90,10.9,10.9,9.4,0,0,0,0,0,8,44,0,3,35,0,0,"","","",""
69,Adam Humphries,WR,26.111,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,4.70,10.7,10.7,7.7,0,0,0,0,0,0,0,0,6,47,0,0,"","","",""
70,Jason Witten,TE,37.160,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,5.70,10.7,10.7,8.2,0,0,0,0,0,0,0,0,5,57,0,0,"","","",""
71,Alex Erickson,WR,26.341,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,6.40,10.4,10.4,8.4,0,0,0,0,0,1,17,0,4,47,0,0,"","","",""
72,Matt Breida,RB,24.227,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,6.30,10.3,10.3,8.3,0,0,0,0,0,13,36,0,4,27,0,0,"","","",""
73,Demaryius Thomas,WR,31.292,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,6.20,10.2,10.2,8.2,0,0,0,0,0,0,0,0,4,62,0,0,"","","",""
74,Benny Snell,RB,21.228,2019-10-13,NFL,PIT,@,LAC,W 24-17,6,6,Sun,8.90,9.9,9.9,9.4,0,0,0,0,0,17,75,0,1,14,0,0,"","","",""
75,Dallas Goedert,TE,24.283,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,4.80,9.8,9.8,7.3,0,0,0,0,0,0,0,0,5,48,0,0,"","","",""
76,Travis Kelce,TE,30.008,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,5.80,9.8,9.8,7.8,0,0,0,0,0,0,0,0,4,58,0,0,"","","",""
77,Cedrick Wilson,WR,23.327,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,4.60,9.6,9.6,7.1,0,0,0,0,0,0,0,0,5,46,0,0,"","","",""
78,Will Fuller,WR,25.180,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,4.40,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,"","","",""
79,Jakobi Meyers,WR,22.335,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,5.40,9.4,9.4,7.4,0,0,0,0,0,0,0,0,4,54,0,0,"","","",""
80,Greg Olsen,TE,34.216,2019-10-13,NFL,CAR,@,TAM,W 37-26,6,6,Sun,5.20,9.2,9.2,7.2,0,0,0,0,0,0,0,0,4,52,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
81,Damien Williams,RB,27.193,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,8.00,9.0,9.0,8.5,0,0,0,0,0,1,6,0,1,14,1,0,"","","",""
82,Michael Gallup,WR,23.192,2019-10-13,NFL,DAL,@,NYJ,L 22-24,6,6,Sun,4.80,8.8,8.8,6.8,0,0,0,0,0,0,0,0,4,48,0,0,"","","",""
83,Mecole Hardman,WR,21.215,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,4.50,8.5,8.5,6.5,0,0,0,0,0,0,0,0,4,45,0,0,"","","",""
84,Dede Westbrook,WR,25.326,2019-10-13,NFL,JAX,"",NOR,L 6-13,6,6,Sun,5.30,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,"","","",""
85,Nelson Agholor,WR,26.142,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,4.20,8.2,8.2,6.2,0,0,0,0,0,0,0,0,4,42,0,0,"","","",""
86,Mike Gesicki,TE,24.010,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,"","","",""
87,Damiere Byrd,WR,26.259,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,6.00,8.0,8.0,7.0,0,0,0,0,0,0,0,0,2,60,0,0,"","","",""
88,Aaron Jones,RB,24.316,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,4.00,8.0,9.0,6.0,0,0,0,0,0,11,47,0,4,13,0,1,"","","",""
89,Keke Coutee,WR,22.272,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,"","","",""
90,Melvin Gordon,RB,26.183,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,4.80,7.8,7.8,6.3,0,0,0,0,0,8,18,0,3,30,0,0,"","","",""
91,Marquez Valdes-Scantling,WR,25.004,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,5.70,7.7,7.7,6.7,0,0,0,0,0,1,9,0,2,48,0,0,"","","",""
92,Robert Woods,WR,27.186,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,7.60,7.6,7.6,7.6,0,0,0,0,0,2,16,1,0,0,0,0,"","","",""
93,Dante Pettis,WR,23.355,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,4.50,7.5,7.5,6.0,0,0,0,0,0,0,0,0,3,45,0,0,"","","",""
94,Zach Ertz,TE,28.337,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,3.40,7.4,8.4,5.4,0,0,0,0,0,0,0,0,4,54,0,1,"","","",""
95,DJ Chark,WR,23.020,2019-10-13,NFL,JAX,"",NOR,L 6-13,6,6,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,"","","",""
96,Delanie Walker,TE,35.062,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,"","","",""
97,Geronimo Allison,WR,25.269,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,4.00,7.0,7.0,5.5,0,0,0,0,0,0,0,0,3,40,0,0,"","","",""
98,Ronald Jones,RB,22.071,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,7.00,7.0,7.0,7.0,0,0,0,0,0,4,10,1,0,0,0,0,"","","",""
99,Marcedes Lewis,TE,35.148,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,5.00,7.0,7.0,6.0,0,0,0,0,0,0,0,0,2,50,0,0,"","","",""
100,Jordan Akins,TE,27.177,2019-10-13,NFL,HOU,@,KAN,W 31-24,6,6,Sun,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,"","","",""
101,Scott Miller,WR,22.074,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,"","","",""
102,Ted Ginn,WR,34.184,2019-10-13,NFL,NOR,@,JAX,W 13-6,6,6,Sun,4.80,6.8,6.8,5.8,0,0,0,0,0,1,12,0,2,36,0,0,"","","",""
103,Marvin Hall,WR,26.187,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,5.80,6.8,6.8,6.3,0,0,0,0,0,0,0,0,1,58,0,0,"","","",""
104,Kalen Ballage,RB,23.295,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,6.70,6.7,6.7,6.7,0,0,0,0,0,3,7,1,0,0,0,0,"","","",""
105,Corey Davis,WR,24.275,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,"","","",""
106,Jarvis Landry,WR,26.319,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,"","","",""
107,David Moore,WR,24.271,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,"","","",""
108,Kyle Rudolph,TE,29.338,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,"","","",""
109,Albert Wilson,WR,27.093,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,1.50,6.5,6.5,4.0,0,0,0,0,0,0,0,0,5,15,0,0,"","","",""
110,LeSean McCoy,RB,31.093,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,4.40,6.4,6.4,5.4,0,0,0,0,0,8,44,0,2,0,0,0,"","","",""
111,Jason Moore,WR,24.112,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,4.30,6.3,6.3,5.3,0,0,0,0,0,0,0,0,2,43,0,0,"","","",""
112,Brandin Cooks,WR,26.018,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,3.20,6.2,6.2,4.7,0,0,0,0,0,2,14,0,3,18,0,0,"","","",""
113,Darius Slayton,WR,22.271,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,3.20,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,"","","",""
114,Darrel Williams,RB,24.181,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,5.20,6.2,6.2,5.7,0,0,0,0,0,0,0,0,1,52,0,0,"","","",""
115,T.J. Hockenson,TE,22.103,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,2.10,6.1,6.1,4.1,0,0,0,0,0,0,0,0,4,21,0,0,"","","",""
116,Rhett Ellison,TE,31.007,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,"","","",""
117,Joe Mixon,HB,23.081,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,3.90,5.9,5.9,4.9,0,0,0,0,0,8,10,0,2,29,0,0,"","","",""
118,Mohamed Sanu,WR,30.052,2019-10-13,NFL,ATL,@,ARI,L 33-34,6,6,Sun,2.90,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,"","","",""
119,Austin Ekeler,RB,24.149,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,5,14,0,3,14,0,0,"","","",""
120,Darrell Henderson,RB,22.055,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,4.80,5.8,5.8,5.3,0,0,0,0,0,6,39,0,1,9,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
121,Cooper Kupp,WR,26.120,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,1.70,5.7,5.7,3.7,0,0,0,0,0,0,0,0,4,17,0,0,"","","",""
122,Tyler Higbee,TE,26.285,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,0,0,0,3,25,0,0,"","","",""
123,O.J. Howard,TE,24.328,2019-10-13,NFL,TAM,"",CAR,L 26-37,6,6,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,"","","",""
124,Gunner Olszewski,WR,22.318,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,3.40,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,"","","",""
125,Keenan Allen,WR,27.169,2019-10-13,NFL,LAC,"",PIT,L 17-24,6,6,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,0,0,0,2,33,0,0,"","","",""
126,Ryan Izzo,TE,23.293,2019-10-10,NFL,NWE,"",NYG,W 35-14,6,6,Thu,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,"","","",""
127,Preston Williams,WR,22.200,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,"","","",""
128,Jordan Howard,RB,24.345,2019-10-13,NFL,PHI,@,MIN,L 20-38,6,6,Sun,4.90,4.9,4.9,4.9,0,0,0,0,0,13,49,0,0,0,0,0,"","","",""
129,Dion Lewis,RB,29.016,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,1,-1,0,3,20,0,0,"","","",""
130,Deebo Samuel,WR,23.271,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,1.90,4.9,4.9,3.4,0,0,0,0,0,1,1,0,3,18,0,0,"","","",""
131,Irv Smith Jr.,TE,21.065,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,2.90,4.9,4.9,3.9,0,0,0,0,0,0,0,0,2,29,0,0,"","","",""
132,Miles Boykin,WR,23.001,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,"","","",""
133,Pharoh Cooper,WR,24.220,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,1.80,4.8,4.8,3.3,0,0,0,0,0,1,2,0,3,16,0,0,"","","",""
134,Trent Sherfield,WR,23.229,2019-10-13,NFL,ARI,"",ATL,W 34-33,6,6,Sun,3.80,4.8,4.8,4.3,0,0,0,0,0,0,0,0,1,38,0,0,"","","",""
135,Willie Snead,WR/RS,26.361,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,1.80,4.8,4.8,3.3,0,0,0,0,0,0,0,0,3,18,0,0,"","","",""
136,Ty Montgomery,WR/RB,26.264,2019-10-13,NFL,NYJ,"",DAL,W 24-22,5,6,Sun,1.70,4.7,4.7,3.2,0,0,0,0,0,0,0,0,3,17,0,0,"","","",""
137,C.J. Uzomah,TE,26.272,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,2.60,4.6,4.6,3.6,0,0,0,0,0,0,0,0,2,26,0,0,"","","",""
138,DaeSean Hamilton,WR,24.217,2019-10-13,NFL,DEN,"",TEN,W 16-0,6,6,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,"","","",""
139,Giovani Bernard,HB,27.325,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,4,4,0,2,20,0,0,"","","",""
140,Byron Pringle,WR,25.330,2019-10-13,NFL,KAN,"",HOU,L 24-31,6,6,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
141,Jeremy Sprinkle,TE,25.064,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,"","","",""
142,A.J. Brown,WR,22.105,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,1,"","","",""
143,Derrick Henry,RB,25.282,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,3.30,4.3,4.3,3.8,0,0,0,0,0,15,28,0,1,5,0,0,"","","",""
144,Alexander Mattison,RB,21.116,2019-10-13,NFL,MIN,"",PHI,W 38-20,6,6,Sun,4.30,4.3,5.3,4.3,0,0,0,0,0,14,63,0,0,0,0,1,"","","",""
145,Seth Roberts,WR,28.233,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,"","","",""
146,Antonio Callaway,WR,22.277,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,0,0,0,2,22,0,0,"","","",""
147,Tyler Boyd,WR,24.332,2019-10-13,NFL,CIN,@,BAL,L 17-23,6,6,Sun,1.00,4.0,4.0,2.5,0,0,0,0,0,0,0,0,3,10,0,0,"","","",""
148,Malcolm Brown,RB,26.151,2019-10-13,NFL,LAR,"",SFO,L 7-20,6,6,Sun,4.00,4.0,4.0,4.0,0,0,0,0,0,11,40,0,0,0,0,0,"","","",""
149,Chris Thompson,RB,28.358,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,3,12,0,2,8,0,0,"","","",""
150,Nick Boyle,TE,26.238,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,"","","",""
151,Chris Moore,WR/RS,26.119,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,"","","",""
152,Jimmy Graham,TE,32.324,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
153,Dontrell Hilliard,RB,24.229,2019-10-13,NFL,CLE,"",SEA,L 28-32,6,6,Sun,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
154,Marvin Jones,WR,29.216,2019-10-14,NFL,DET,@,GNB,L 22-23,5,6,Mon,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
155,Jake Kumerow,WR,27.239,2019-10-14,NFL,GNB,"",DET,W 23-22,6,6,Mon,1.70,3.7,3.7,2.7,0,0,0,0,0,0,0,0,2,17,0,0,"","","",""
156,Noah Fant,TE,21.327,2019-10-13,NFL,DEN,"",TEN,W 16-0,6,6,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,"","","",""
157,Allen Hurns,WR,27.335,2019-10-13,NFL,MIA,"",WAS,L 16-17,5,6,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,"","","",""
158,Luke Willson,TE,29.271,2019-10-13,NFL,SEA,@,CLE,W 32-28,6,6,Sun,1.60,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,"","","",""
159,Anthony Firkser,TE,24.236,2019-10-13,NFL,TEN,@,DEN,L 0-16,6,6,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,0,0,0,1,25,0,0,"","","",""
160,Marquise Goodwin,WR,28.328,2019-10-13,NFL,SFO,@,LAR,W 20-7,5,6,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,"","","",""
Rk,Player,Pos,Age,Date,Lg,Tm,"",Opp,Result,G#,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb,FGM,FGA,XPM,XPA
161,Jon Hilliman,RB,23.330,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,1.50,3.5,4.5,2.5,0,0,0,0,0,11,38,0,2,-3,0,1,"","","",""
162,Gus Edwards,RB,24.183,2019-10-13,NFL,BAL,"",CIN,W 23-17,6,6,Sun,3.40,3.4,3.4,3.4,0,0,0,0,0,6,34,0,0,0,0,0,"","","",""
